"county","year","ct","label","MHV","MHV2","MHI","taxi","taxi_share","trees","med_rent","myb","no_mort","pct_no_mort","occupied","pct_occup","renter","pct_renter","total_u","u_detach","u_attach","u2","u34","u59","u1019","u2049","u50","pct_u_detach","pct_u_attach","pct_u2","pct_u34","pct_u59","pct_u1019","pct_u2049","pct_u50","b9099","b8089","b7079","b6069","b5059","b4049","b39","b2010","pct2010","pct9099","pct8089","pct7079","pct6069","pct5059","pct4049","pct39","pct_e9","pct_e912","pct_hs","pct_coll","pct_ass","pct_bat","pct_grad","pct_all_coll","tt15","tt30","tt45","tt60","tt90","pct_tt15","pct_tt30","pct_tt45","pct_tt60","pct_tt90","white","black","indian","asian","pac","other","multi","pct_white","pct_black","pct_indian","pct_asian","pct_pac","pct_other","pct_multi","pct_p1","pct_p2","pct_p3","pct_p4","pct_family","pct_married","pct_other_hht","pct_fam_male","pct_fam_fem","pct_non_fam","pct_non_fam_alone","pct_non_fam_na","pct_child","nname","MHV_neigh","med_rooms","units","mhc","foreign","pct_foreign","med_tage","med_mage","med_fage","pop","pov","pct_pov","t10walk","t10walkc","t10sub07d","t10subctdo","t10treepc","crime","tot_empl","empl_mgmt","empl_svc","empl_sls","empl_con","empl_trns","pct_e_mgmt","pct_e_svc","pct_e_sls","pct_e_con","pct_e_trn","pct_work_yr","pct_work_not","wiki","google","ylp_count","ylp_tot","ylp_avg","ylp_diff","pct_taxi","pct_trees","pct_crime","pct_ylp_count","b_bronx","b_brooklyn","b_queens","MHV_diff","MHV_log","hpi_change","HPI","bin_20"
"Queens","y15",36081030600,"Census Tract 306, Queens County, New York",384300,NA,66974,21054,0.354377872542124,135,1681,1959,168,0.233009708737864,1224,0.908685968819599,406,0.3461210571185,1347,530,173,464,64,4,15,29,68,0.393466963622866,0.128433556050483,0.344469190794358,0.0475129918337045,0.00296956198960653,0.0111358574610245,0.0215293244246474,0.0504825538233111,213,34,17,172,258,131,323,199,0.147735708982925,0.158129175946548,0.0252412769116555,0.0126206384558278,0.127691165553081,0.191536748329621,0.097253155159614,0.239792130660728,4.72150497971228,11.8037624492807,29.1405385466617,25.7838436001475,5.75433419402435,14.2751752120989,8.52084101807451,28.5503504241977,297,337,491,305,331,0.168654173764906,0.191368540601931,0.278818852924475,0.173197047132311,0.187961385576377,224,3728,0,1,0,23,164,0.055199605717102,0.918679152291769,0,0.000246426811237063,0,0.00566781665845244,0.0404139970428783,17.3,20.3,28.5,33.9,77,39.1,37.9,5.3,32.6,23,17.3,5.6,42.4,"Springfield Gardens South-Brookville",401980,5,1325,1738,1625,0.400443568260227,39.5,37.9,40.6,4058,443,0.110363726955655,-1.7501,2,-0.6993,0,0.112218596,272,1909,583,585,451,131,159,0.305395495023573,0.306443163960189,0.236249345206915,0.0686223153483499,0.0832896804609743,62.9,25.2,8.10119381057763,536.807423551834,36,102,2.83333333333333,23,5.18827008378512,0.0332676195170035,0.067028092656481,0.00887136520453425,0,0,1,17680,12.8591787765529,6.38,937.65,0.0220803271270749
"Queens","y15",36081020600,"Census Tract 206, Queens County, New York",423900,NA,65648,1685,0.275698412639866,22,1338,1953,79,0.387254901960784,510,0.923913043478261,218,0.463829787234043,552,134,65,214,109,0,0,18,12,0.242753623188406,0.117753623188406,0.38768115942029,0.197463768115942,0,0,0.0326086956521739,0.0217391304347826,5,0,32,41,79,73,183,139,0.251811594202899,0.00905797101449275,0,0.0579710144927536,0.0742753623188406,0.143115942028986,0.132246376811594,0.331521739130435,24.0637450199203,16.7330677290837,32.7490039840637,11.7131474103586,5.0996015936255,4.46215139442231,5.1792828685259,14.7410358565737,100,181,186,360,36,0.115874855156431,0.20973348783314,0.215527230590962,0.417149478563152,0.0417149478563152,339,492,7,333,0,676,16,0.182749326145553,0.265229110512129,0.00377358490566038,0.179514824797844,0,0.364420485175202,0.00862533692722372,16.9,18.8,19.6,44.7,80.6,48.6,32,15.1,16.9,19.4,16.9,2.5,41.6,"Jamaica",392400,5,560,1420,1288,0.694339622641509,37.2,32.6,40.8,1855,169,0.0911051212938005,1.9172,4,-0.3549,0,0.101682552,107,885,129,272,145,206,133,0.145762711864407,0.307344632768362,0.163841807909605,0.232768361581921,0.150282485875706,47.8,29.5,16.3660413880818,970.95292083394,22,84,3.81818181818182,2,0.908355795148248,0.0118598382749326,0.0576819407008086,0.0118598382749326,0,0,1,-31500,12.9572528573407,6.38,937.65,0.0069954689193769
"Queens","y15",36081052600,"Census Tract 526, Queens County, New York",380200,NA,60729,459,0.367228225308904,0,1485,1942,37,0.101369863013699,545,0.949477351916376,149,0.293307086614173,574,348,21,172,11,0,0,16,6,0.606271777003484,0.0365853658536585,0.299651567944251,0.0191637630662021,0,0,0.0278745644599303,0.0104529616724739,0,0,11,50,106,140,256,11,0.0191637630662021,0,0,0.0191637630662021,0.0871080139372822,0.184668989547038,0.24390243902439,0.445993031358885,10.8604845446951,7.6858813700919,36.0902255639098,13.0325814536341,8.02005012531328,19.7994987468672,4.51127819548872,32.3308270676692,92,193,122,311,159,0.104903078677309,0.220068415051311,0.139110604332953,0.354618015963512,0.181299885974914,95,1515,0,51,0,42,554,0.047979797979798,0.765151515151515,0,0.0257575757575758,0,0.0212121212121212,0.27979797979798,20.9,14.5,26.8,37.8,76,27.7,48.3,5,43.3,24,20.9,3.1,45.1,"St. Albans",382695.454545455,5.7,593,1728,708,0.357575757575758,33.3,24.2,39.1,1980,482,0.246043899948954,-0.2209,3,-0.6993,0,0.228734362,95,893,263,204,196,130,100,0.29451287793953,0.228443449048152,0.219484882418813,0.145576707726764,0.111982082866741,57.4,25.4,8.47564098958377,575.611074183554,5,25,5,-3,0.231818181818182,0,0.047979797979798,0.00252525252525253,0,0,1,2495.45454545453,12.8484527090365,6.38,937.65,0.00797694525424157
"Queens","y15",36081093402,"Census Tract 934.02, Queens County, New York",483800,NA,70577,776,0.546389628177511,272,1252,1951,268,0.330049261083744,1618,0.839211618257261,681,0.415497254423429,1928,499,21,392,202,66,26,236,480,0.258817427385892,0.0108921161825726,0.203319502074689,0.104771784232365,0.0342323651452282,0.0134854771784232,0.122406639004149,0.24896265560166,10,41,10,377,343,161,765,221,0.114626556016598,0.00518672199170124,0.0212655601659751,0.00518672199170124,0.195539419087137,0.177904564315353,0.08350622406639,0.396784232365145,5.03378378378378,7.26351351351351,16.7567567567568,17.7027027027027,14.222972972973,22.1283783783784,16.8918918918919,53.2432432432432,224,489,270,359,353,0.132153392330383,0.288495575221239,0.15929203539823,0.211799410029499,0.208259587020649,2995,191,0,403,0,158,188,0.779744858109867,0.0497266336891434,0,0.104920593595418,0,0.0411351210622234,0.0489455870866962,39.1,34.5,7.2,19.2,54.1,41.9,12.2,3,9.2,45.9,39.1,6.8,17.6,"Breezy Point-Belle Harbor-Rockaway Park-Broad Channel",549662.5,4.3,1936,1377,710,0.184847695912523,48,46.7,49.6,3841,363,0.0945066388961208,-1.9385,2,-0.0921,0,0.070555304,131,1777,833,315,331,94,204,0.468767585818796,0.177265053460889,0.186268992684299,0.0528981429375352,0.114800225098481,62.2,23.2,8.98075803026428,344.04478199133,32,123,3.84375,5,0.202030721166363,0.07081489195522,0.0341057016401979,0.00833116375943765,0,0,1,65862.5,13.0894268771581,6.38,937.65,0.0215051949330456
"Queens","y15",36081061602,"Census Tract 616.02, Queens County, New York",401700,NA,89063,758,0.369271616850732,7,1205,1954,64,0.186046511627907,367,0.929113924050633,76,0.190954773869347,395,360,0,24,11,0,0,0,0,0.911392405063291,0,0.0607594936708861,0.0278481012658228,0,0,0,0,0,0,0,76,135,95,44,45,0.113924050632911,0,0,0,0.192405063291139,0.341772151898734,0.240506329113924,0.111392405063291,3.36225596529284,6.72451193058568,21.8004338394794,27.4403470715835,8.78524945770065,20.2819956616052,11.6052060737527,40.6724511930586,89,147,214,111,66,0.141945773524721,0.23444976076555,0.341307814992026,0.177033492822967,0.105263157894737,57,1131,16,0,0,20,102,0.0447058823529412,0.887058823529412,0.0125490196078431,0,0,0.0156862745098039,0.08,16.6,20.7,22.3,40.3,78.5,46.6,31.9,4.4,27.5,21.5,16.6,4.9,32.7,"Rosedale",424466.666666667,6.6,407,2253,520,0.407843137254902,42.6,37.6,46.9,1275,79,0.0619607843137255,-1.1959,2,-0.6993,0,0.293050736,56,636,181,180,191,49,35,0.284591194968553,0.283018867924528,0.300314465408805,0.0770440251572327,0.0550314465408805,62.2,25.7,6.13674631155728,830.303725370119,19,64,3.36842105263158,9,0.594509803921569,0.00549019607843137,0.043921568627451,0.0149019607843137,0,0,1,22766.6666666667,12.9034608203474,6.38,937.65,0.0135126093260871
"Queens","y15",36081045200,"Census Tract 452, Queens County, New York",485000,NA,40313,827,0.448576429757981,0,1250,1962,36,0.631578947368421,163,0.947674418604651,153,0.854748603351955,172,36,11,3,63,0,0,5,54,0.209302325581395,0.063953488372093,0.0174418604651163,0.366279069767442,0,0,0.0290697674418605,0.313953488372093,0,0,0,108,4,21,39,0,0,0,0,0,0.627906976744186,0.0232558139534884,0.122093023255814,0.226744186046512,16.2642947903431,4.44726810673443,33.1639135959339,15.2477763659466,4.8284625158831,20.3303684879288,5.71791613722999,30.8767471410419,35,42,49,104,14,0.14344262295082,0.172131147540984,0.200819672131148,0.426229508196721,0.0573770491803279,351,263,0,382,0,13,0,0.34786917740337,0.260654112983152,0,0.378592666005946,0,0.0128840436075322,0,24.5,12.3,16.6,46.6,75.5,33.1,42.3,16.6,25.8,24.5,24.5,0,49.1,"Briarwood-Jamaica Hills",434354.545454545,4.8,188,1183,466,0.461843409316155,58.5,39.3,73.2,1009,149,0.247508305647841,3.3644,5,-0.2211,0,0.266039755,89,256,71,68,59,12,46,0.27734375,0.265625,0.23046875,0.046875,0.1796875,41.5,36.5,5.89093871765587,926.119909875018,0,0,0,0,0.819623389494549,0,0.0882061446977205,0,0,0,1,-50645.4545454545,13.0919041699196,6.38,937.65,0.017429315691962
"Queens","y15",36081093800,"Census Tract 938, Queens County, New York",355900,NA,61742,817,0.527733388817345,346,1032,1963,340,0.80952380952381,2174,0.842962388522683,1745,0.758365927857453,2579,101,131,118,317,0,65,49,1798,0.039162466072121,0.0507948817371074,0.04575416828228,0.122915858860023,0,0.0252035672741373,0.0189996122528112,0.69716944552152,12,24,144,1436,367,225,304,67,0.025979061651803,0.00465296626599457,0.00930593253198914,0.0558355951919349,0.556804963164017,0.142303218301667,0.0872431174873982,0.117875145405196,8.83341334613538,11.9299087854057,22.3235717714834,29.8127700432069,7.36917906865098,13.87421987518,5.85693710993759,27.1003360537686,264,297,182,426,628,0.146911519198664,0.165275459098498,0.101279910962716,0.237061769616027,0.349471341124096,3940,650,0,130,0,557,238,0.730170496664196,0.120459599703484,0,0.0240919199406968,0,0.103224610822832,0.0441067457375834,51.7,14.9,23.2,10.2,47.1,32.9,14.2,4.7,9.4,52.9,51.7,1.1,28.7,"Breezy Point-Belle Harbor-Rockaway Park-Broad Channel",549662.5,3.6,2634,1018,780,0.144551519644181,48.5,41.9,51.7,5396,407,0.0869286629645451,0.2826,3,0.8896,2,0.021107262,381,1979,547,497,477,378,80,0.276402223345124,0.251136937847398,0.241030823648307,0.191005558362809,0.0404244567963618,50.4,33.2,3.71672360535351,358.013023863313,98,335,3.41836734693878,32,0.151408450704225,0.06412157153447,0.0706078576723499,0.0181616011860638,0,0,1,193762.5,12.7824050714983,6.38,937.65,0.111740484402866
"Queens","y15",36081061800,"Census Tract 618, Queens County, New York",318900,NA,60938,557,0.387823237426497,19,1172,1952,122,0.23921568627451,678,0.928767123287671,130,0.179558011049724,730,229,50,283,55,28,14,25,46,0.313698630136986,0.0684931506849315,0.387671232876712,0.0753424657534247,0.0383561643835616,0.0191780821917808,0.0342465753424658,0.063013698630137,6,5,35,101,282,216,85,0,0,0.00821917808219178,0.00684931506849315,0.0479452054794521,0.138356164383562,0.386301369863014,0.295890410958904,0.116438356164384,3.99129172714078,4.28156748911466,19.0856313497823,28.8824383164006,16.4005805515239,13.3526850507983,14.0058055152395,43.7590711175617,102,316,186,158,190,0.107142857142857,0.331932773109244,0.195378151260504,0.165966386554622,0.199579831932773,81,1709,0,9,0,14,126,0.0431769722814499,0.910980810234542,0,0.00479744136460554,0,0.00746268656716418,0.0671641791044776,35.3,22.3,20.8,21.7,60.9,34.1,26.8,5,21.8,39.1,35.3,3.8,31.9,"Laurelton",397045.454545455,4.2,753,1155,743,0.396055437100213,41.1,40.3,41.5,1876,67,0.0360215053763441,-1.1529,2,-0.6993,0,0.229183896,79,965,267,255,286,34,123,0.276683937823834,0.264248704663212,0.296373056994819,0.0352331606217617,0.127461139896373,65.7,24.3,6.07948081530435,811.154259070749,5,18,3.6,1,0.296908315565032,0.0101279317697228,0.0421108742004264,0.00266524520255864,0,0,1,78145.4545454545,12.6726328529981,6.38,937.65,0.0164601207637954
"Queens","y15",36081045400,"Census Tract 454, Queens County, New York",378300,NA,53458,2787,0.459114003463115,25,1490,1952,170,0.271565495207668,1475,0.984646194926569,759,0.512145748987854,1498,194,36,235,182,38,4,154,632,0.129506008010681,0.0240320427236315,0.156875834445928,0.121495327102804,0.0253671562082777,0.00267022696929239,0.102803738317757,0.421895861148198,0,4,175,235,349,281,403,51,0.034045393858478,0,0.00267022696929239,0.116822429906542,0.156875834445928,0.232977303070761,0.18758344459279,0.269025367156208,9.92859571574295,7.17443046582795,18.7691261475689,11.0506630397824,10.7446446786807,25.4675280516831,16.865011900714,53.0771846310779,358,465,427,672,124,0.174975562072336,0.227272727272727,0.208699902248289,0.328445747800586,0.0606060606060606,364,519,35,3046,0,196,276,0.0846905537459283,0.120753838994881,0.00814332247557003,0.708701721731038,0,0.0456026058631922,0.0642159143787808,34.2,13.9,20.5,31.3,60.8,49.7,11.1,4.6,6.5,39.2,34.2,4.9,31.5,"Briarwood-Jamaica Hills",434354.545454545,3.9,1482,1430,2792,0.649604467194044,39.2,31.5,45,4298,617,0.144361254094525,4.4226,5,-0.0617,0,0.174998056,192,2132,738,334,637,151,272,0.346153846153846,0.156660412757974,0.298780487804878,0.0708255159474672,0.127579737335835,47,29.4,5.50864517694873,905.135737309205,27,91,3.37037037037037,-5,0.648441135411819,0.00581665891112145,0.0446719404374128,0.00628199162401117,0,0,1,56054.5454545455,12.8434428106211,6.38,937.65,0.0347258529238851
"Queens","y15",36081031700,"Census Tract 317, Queens County, New York",429300,NA,64207,18276,0.488838115691335,812,1637,1954,754,0.560594795539033,2539,0.897490279250619,975,0.402061855670103,2829,345,288,807,508,281,398,102,65,0.121951219512195,0.101802757158006,0.28525980911983,0.179568752209261,0.0993283845881937,0.140685754683634,0.0360551431601273,0.0229763167196889,0,207,206,333,801,625,431,226,0.07988688582538,0,0.0731707317073171,0.0728172499116296,0.117709437963945,0.283138918345705,0.220926122304701,0.152350653941322,4.80340494527767,4.74260235103364,31.617349006891,13.3360356708553,13.477908390758,17.0044588569112,15.0182407782732,45.5006080259424,670,986,604,740,119,0.214812439884578,0.316126963770439,0.193651811478038,0.237255530618788,0.0381532542481565,5220,48,21,555,0,489,236,0.809176871802821,0.00744070686715238,0.00325530925437917,0.0860331731514494,0,0.0758022012091149,0.0365834754301659,24.4,36.4,18.6,20.6,68.5,55.8,12.7,5,7.6,31.5,24.4,7.1,26.2,"Steinway",669731.25,4.1,2724,1511,2571,0.398542861571849,40.8,40.4,43.8,6451,493,0.0765884728910983,-2.1282,2,-0.6993,0,0.286259782,222,3340,1459,561,879,180,261,0.436826347305389,0.167964071856287,0.263173652694611,0.0538922155688623,0.0781437125748503,61.2,24.9,101.126647767083,994.504816696841,66,226,3.42424242424242,1,2.83304913966827,0.125871957835994,0.0344132692605798,0.0102309719423345,0,0,1,240431.25,12.9699112542127,6.38,937.65,0.314434674126209
"Queens","y15",36081061900,"Census Tract 619, Queens County, New York",471300,NA,69004,2428,0.574152862362046,33,1139,1939,170,0.411622276029056,945,0.85675430643699,628,0.619329388560158,1103,110,170,437,278,0,85,0,23,0.099728014505893,0.154125113327289,0.396192203082502,0.252039891205802,0,0.0770625566636446,0,0.0208522212148685,38,0,0,100,174,132,633,26,0.0235720761559383,0.0344514959202176,0,0,0.0906618313689937,0.157751586582049,0.119673617407072,0.57388939256573,8.29741379310345,12.0689655172414,30.1724137931034,22.8448275862069,4.41810344827586,17.9418103448276,4.25646551724138,26.6163793103448,171,406,304,244,81,0.141791044776119,0.33665008291874,0.252072968490879,0.202321724709784,0.0671641791044776,2355,23,0,68,0,152,280,0.860116873630387,0.00840029218407597,0,0.0248356464572681,0,0.0555149744338934,0.102264426588751,28.4,20.2,20,31.4,65.3,41.2,24.1,11.6,12.5,34.7,28.4,6.3,26,"Middle Village",554118.75,4.7,1139,1159,867,0.316654492330168,36.4,30,43.5,2738,356,0.131900703964431,-0.1525,3,-0.6428,0,0.095318029,65,1279,493,219,348,140,79,0.385457388584832,0.171227521501173,0.272087568412823,0.109460516028147,0.0617670054730258,57.5,31.4,27.3063429644513,822.516607832554,32,140,4.375,12,0.886778670562454,0.0120525931336742,0.0237399561723886,0.0116873630387144,0,0,1,82818.75,13.0632501129118,6.38,937.65,0.0958234276308276
"Queens","y15",36081094201,"Census Tract 942.01, Queens County, New York",450000,NA,52965,781,0.49862349585999,125,1348,1987,27,0.0954063604240283,1287,0.881506849315069,910,0.723370429252782,1460,191,210,230,234,34,18,99,444,0.130821917808219,0.143835616438356,0.157534246575342,0.16027397260274,0.0232876712328767,0.0123287671232877,0.0678082191780822,0.304109589041096,91,40,177,174,78,0,274,626,0.428767123287671,0.0623287671232877,0.0273972602739726,0.121232876712329,0.119178082191781,0.0534246575342466,0,0.187671232876712,7.9078174423859,12.4265702666064,24.6272028920018,16.4934478084049,10.347943967465,22.6389516493448,5.55806597379123,38.544961590601,83,332,317,355,232,0.0629264594389689,0.251705837755876,0.240333586050038,0.269143290371494,0.175890826383624,1652,1212,0,154,0,215,228,0.493576337018225,0.36211532715865,0,0.0460113534508515,0,0.0642366298177472,0.0681207051090529,38.5,23.7,21.1,16.6,56.6,18,38.5,9.9,28.7,43.4,38.5,4.9,34.5,"Breezy Point-Belle Harbor-Rockaway Park-Broad Channel",549662.5,4.3,1447,1506,852,0.254556319091724,32.5,32,34.2,3347,430,0.128473259635494,0.0443,3,1.0935,1,0.035839183,237,1388,498,307,251,112,220,0.358789625360231,0.221181556195965,0.180835734870317,0.0806916426512968,0.15850144092219,58.5,36,19.0641194754421,483.459031325844,100,351,3.51,47,0.233343292500747,0.0373468778010158,0.070809680310726,0.0298775022408127,0,0,1,99662.5,13.0170028617465,6.38,937.65,0.0417475881345074
"Queens","y15",36081032000,"Census Tract 320, Queens County, New York",4e+05,NA,71806,2448,0.300269205508092,366,1476,1956,191,0.262362637362637,1058,0.9662100456621,313,0.313627254509018,1095,407,61,552,75,0,0,0,0,0.371689497716895,0.0557077625570776,0.504109589041096,0.0684931506849315,0,0,0,0,142,24,77,163,205,198,221,65,0.0593607305936073,0.129680365296804,0.0219178082191781,0.0703196347031963,0.148858447488584,0.187214611872146,0.180821917808219,0.201826484018265,3.35797905113986,11.6759088108441,28.2193468884781,28.7122612446088,8.50277264325323,11.8915588416513,7.64017252002465,28.0345040049291,248,701,280,346,320,0.130870712401055,0.369920844327177,0.147757255936675,0.182585751978892,0.168865435356201,347,4391,0,36,0,287,538,0.0651031894934334,0.823827392120075,0,0.00675422138836773,0,0.0538461538461538,0.10093808630394,16.3,13.1,19,51.6,80.1,46.4,33.6,8,25.6,19.9,16.3,3.7,48.4,"Springfield Gardens South-Brookville",401980,5.2,1081,1663,1309,0.245590994371482,28.4,27.9,30,5330,1048,0.213094753965026,-1.6233,2,-0.6993,0,0.151035384,356,2090,503,785,482,136,184,0.24066985645933,0.375598086124402,0.230622009569378,0.0650717703349282,0.0880382775119617,48.6,32.5,8.12518285530925,751.342487252799,31,87,2.80645161290323,18,0.459287054409006,0.0686679174484053,0.0667917448405253,0.00581613508442777,0,0,1,1980,12.8992198260901,6.38,937.65,0.0157573841377638
"Queens","y15",36081094203,"Census Tract 942.03, Queens County, New York",33500,NA,44689,926,0.398637231547277,276,865,1963,936,0.840215439856373,2685,0.966870723802665,1590,0.620366757705814,2777,213,45,38,94,29,92,12,2241,0.0767014764133958,0.0162045372704357,0.0136838314728124,0.0338494778537991,0.0104429240187252,0.0331292761973353,0.00432120993878286,0.806985956067699,64,37,313,1277,429,207,392,58,0.0208858480374505,0.0230464530068419,0.0133237306445805,0.112711559236586,0.459848757652143,0.154483255311487,0.0745408714440043,0.141159524666907,6.15421455938697,11.0153256704981,33.3812260536398,19.9712643678161,7.51915708812261,15.6369731800766,6.32183908045977,29.477969348659,360,419,405,600,838,0.137299771167048,0.159801678108314,0.154462242562929,0.22883295194508,0.319603356216629,3556,1116,0,329,0,366,438,0.636591478696742,0.199785177228786,0,0.0588972431077694,0,0.0655209452201933,0.0784103114930183,42.5,31.8,17.1,8.7,52.1,27.9,24.2,7.1,17.1,47.9,42.5,5.5,21.9,"Hammels-Arverne-Edgemere",300514.285714286,3.8,2753,849,1935,0.34640171858217,46.8,42.9,49.8,5586,316,0.0565902578796562,-1.8366,2,0.3035,0,0.030006122,200,2729,1023,565,570,333,238,0.374862587028215,0.207035544155368,0.208867717112495,0.122022718944668,0.0872114327592525,61.5,23.3,16.3737586499652,644.51726408021,66,264,4,15,0.165771571786609,0.0494092373791622,0.0358037952022914,0.0118152524167562,0,0,1,267014.285714286,10.4193007178132,6.38,937.65,0.158207462906094
"Queens","y15",36081062100,"Census Tract 621, Queens County, New York",490500,NA,56154,2053,0.574955871524627,66,1315,1939,195,0.413135593220339,944,0.856624319419238,491,0.49001996007984,1102,98,217,469,262,29,19,0,8,0.088929219600726,0.196914700544465,0.425589836660617,0.237749546279492,0.0263157894736842,0.0172413793103448,0,0.00725952813067151,0,17,24,56,104,94,764,43,0.0390199637023593,0,0.015426497277677,0.0217785843920145,0.0508166969147005,0.0943738656987296,0.0852994555353902,0.693284936479129,8.6644591611479,8.22295805739514,48.7858719646799,12.0309050772627,3.91832229580574,12.19646799117,6.18101545253863,22.2958057395143,231,541,160,122,81,0.20352422907489,0.476651982378855,0.140969162995595,0.107488986784141,0.0713656387665198,2351,24,0,53,0,153,16,0.908072614909231,0.00926998841251448,0,0.0204712244109695,0,0.0590961761297798,0.00617999227500966,24,30.4,23.5,22,68.6,40.4,28.3,6.7,21.6,31.4,24,7.3,37.2,"Middle Village",554118.75,4.8,1107,1339,615,0.237543453070684,38,40.7,36.5,2589,479,0.185013518733102,-0.2425,3,-0.6993,0,0.079623917,93,1161,240,225,421,111,164,0.20671834625323,0.193798449612403,0.362618432385874,0.0956072351421189,0.141257536606374,58.2,32.7,26.8889371676123,825.040383479377,3,12,4,-4,0.792970258787177,0.0254924681344148,0.0359212050984936,0.00115874855156431,0,0,1,63618.75,13.1031805579876,6.38,937.65,0.0463408174633479
"Queens","y15",36081005400,"Census Tract 54, Queens County, New York",405300,NA,58125,2526,0.540847258906172,5,1406,1939,279,0.280120481927711,1645,0.914396887159533,636,0.398746081504702,1799,608,193,785,197,0,7,9,0,0.337965536409116,0.107281823235131,0.436353529738744,0.109505280711506,0,0.00389105058365759,0.00500277932184547,0,0,174,89,122,129,291,942,52,0.0289049471928849,0,0.0967204002223458,0.0494719288493608,0.0678154530294608,0.0717065036131184,0.161756531406337,0.523624235686493,9.54118873826903,10.3493222106361,29.9530761209593,17.4921793534932,7.14285714285714,16.970802919708,8.55057351407716,32.6642335766423,298,573,679,701,189,0.122131147540984,0.23483606557377,0.27827868852459,0.287295081967213,0.0774590163934426,2286,271,12,1403,0,1005,1306,0.406039076376554,0.0481349911190053,0.00213143872113677,0.249200710479574,0,0.178507992895204,0.231971580817052,14.6,23.5,18.4,43.5,80.1,56.6,23.5,8.9,14.5,19.9,14.6,5.3,41.9,"Ozone Park",452600,5,1766,1579,2660,0.47246891651865,38,39.2,36.6,5630,1291,0.229592744086786,1.5349,4,0.1297,1,0.137581931,261,2552,716,650,527,271,388,0.280564263322884,0.254702194357367,0.206504702194357,0.106191222570533,0.152037617554859,47.6,29.9,28.5172086615359,967.258348794761,15,59,3.93333333333333,2,0.44866785079929,0.00088809946714032,0.0463587921847247,0.00266429840142096,0,0,1,47300,12.9123828126164,6.38,937.65,0.0432666035004147
"Queens","y15",36081032800,"Census Tract 328, Queens County, New York",442700,NA,58125,872,0.381759031097052,36,1451,1962,96,0.236453201970443,687,0.922147651006711,245,0.344101123595506,745,246,139,259,101,0,0,0,0,0.330201342281879,0.186577181208054,0.347651006711409,0.135570469798658,0,0,0,0,89,74,10,187,110,109,122,44,0.0590604026845638,0.119463087248322,0.0993288590604027,0.0134228187919463,0.251006711409396,0.147651006711409,0.146308724832215,0.163758389261745,3.87692307692308,9.78461538461539,33.1076923076923,16.8,12.8,17.1692307692308,6.46153846153846,36.4307692307692,121,320,130,332,175,0.112244897959184,0.296846011131725,0.120593692022263,0.307977736549165,0.162337662337662,108,2196,0,0,32,2,76,0.0454545454545455,0.924242424242424,0,0,0.0134680134680135,0.000841750841750842,0.031986531986532,16.2,30.7,13.8,39.3,83.3,31.7,51.5,4.7,46.9,16.7,16.2,0.6,47.7,"Laurelton",397045.454545455,5.4,770,1713,880,0.37037037037037,40.9,37.6,43.9,2376,200,0.0841750841750842,-1.4569,2,-0.6993,0,0.198166963,161,1143,315,370,273,43,142,0.275590551181102,0.323709536307962,0.238845144356955,0.0376202974628171,0.124234470691164,56.2,26.5,8,1004.38329329786,5,20,4,0,0.367003367003367,0.0151515151515152,0.0677609427609428,0.0021043771043771,0,0,1,-45654.5454545455,13.0006476187202,6.38,937.65,0.00551037484284934
"Queens","y15",36081062200,"Census Tract 622, Queens County, New York",422200,NA,77813,713,0.363841379444463,20,1232,1948,212,0.375221238938053,628,0.923529411764706,89,0.138198757763975,680,566,48,60,6,0,0,0,0,0.832352941176471,0.0705882352941176,0.0882352941176471,0.00882352941176471,0,0,0,0,0,0,10,96,162,268,137,7,0.0102941176470588,0,0,0.0147058823529412,0.141176470588235,0.238235294117647,0.394117647058824,0.201470588235294,2.80155642023346,4.12451361867704,31.6731517509728,15.2529182879377,10.0389105058366,21.1673151750973,14.9416342412451,46.147859922179,101,161,140,132,161,0.145323741007194,0.231654676258993,0.201438848920863,0.189928057553957,0.231654676258993,45,1518,0,27,0,12,102,0.0272232304900181,0.918330308529946,0,0.0163339382940109,0,0.00725952813067151,0.0617059891107078,30.3,28.3,22.3,19.1,68.2,40.3,27.9,2.9,25,31.8,30.3,1.6,20.1,"Cambria Heights",385507.692307692,6.5,684,1754,682,0.412583182093164,50.2,42.8,55.8,1653,77,0.0467233009708738,-1.9768,2,-0.6993,0,0.197381615,70,759,243,173,180,43,120,0.320158102766798,0.227931488801054,0.237154150197628,0.0566534914361001,0.158102766798419,59.4,24.7,6.20776988413467,872.210854574738,13,35,2.69230769230769,7,0.431336963097399,0.0120992135511192,0.0423472474289171,0.00786448880822747,0,0,1,-36692.3076923077,12.9532344143964,6.38,937.65,0.00357367327705541
